,Unnamed: 0,root,base,class,split,class name,Circles,Avg Circles Area,Circle Centers STD,Contour Area,Contour Count,Contour Area Std
738,738,Original/Early/WBC-Malignant-Early-261.jpg,WBC-Malignant-Early-261.jpg,2,train,Early,33,1652.4472918698089,115.21707575926094,510.5,1,0.0
739,739,Original/Early/WBC-Malignant-Early-275.jpg,WBC-Malignant-Early-275.jpg,2,train,Early,29,1676.8234901846038,109.56542285026214,255.0,2,77.5
740,740,Original/Early/WBC-Malignant-Early-513.jpg,WBC-Malignant-Early-513.jpg,2,train,Early,36,1653.7375102800622,118.0680472129838,536.5,1,0.0
741,741,Original/Early/WBC-Malignant-Early-739.jpg,WBC-Malignant-Early-739.jpg,2,train,Early,26,1542.1256876702123,117.5200131916647,499.5,1,0.0
742,742,Original/Early/WBC-Malignant-Early-063.jpg,WBC-Malignant-Early-063.jpg,2,train,Early,19,1535.6393617861163,90.82706804591116,,0,
743,743,Original/Early/WBC-Malignant-Early-705.jpg,WBC-Malignant-Early-705.jpg,2,train,Early,27,1630.163506626568,114.06109707669629,245.25,2,140.75
744,744,Original/Early/WBC-Malignant-Early-711.jpg,WBC-Malignant-Early-711.jpg,2,train,Early,21,1478.180274574945,122.05513401022912,,0,
745,745,Original/Early/WBC-Malignant-Early-077.jpg,WBC-Malignant-Early-077.jpg,2,train,Early,31,1643.2223768723172,113.72164725687622,443.1666666666667,3,97.30907231885193
746,746,Original/Early/WBC-Malignant-Early-922.jpg,WBC-Malignant-Early-922.jpg,2,valid,Early,16,1798.7354020985354,119.4132191388756,496.1666666666667,3,159.3033444581612
747,747,Original/Early/WBC-Malignant-Early-936.jpg,WBC-Malignant-Early-936.jpg,2,test,Early,3,1501.2764916768144,112.59552741544128,,0,
748,748,Original/Early/WBC-Malignant-Early-088.jpg,WBC-Malignant-Early-088.jpg,2,train,Early,21,1655.76601362856,125.29726806761144,299.5,3,62.1181669615795
749,749,Original/Early/WBC-Malignant-Early-895.jpg,WBC-Malignant-Early-895.jpg,2,valid,Early,21,1643.613643583681,120.24830042356108,497.0,2,142.5
750,750,Original/Early/WBC-Malignant-Early-659.jpg,WBC-Malignant-Early-659.jpg,2,train,Early,20,1517.5503727114997,109.2949130879467,,0,
751,751,Original/Early/WBC-Malignant-Early-881.jpg,WBC-Malignant-Early-881.jpg,2,train,Early,29,1462.3561650598615,115.62418056067924,341.75,4,222.07670409117657
752,752,Original/Early/WBC-Malignant-Early-117.jpg,WBC-Malignant-Early-117.jpg,2,train,Early,30,1633.9239748274556,114.70020400757322,,0,
753,753,Original/Early/WBC-Malignant-Early-671.jpg,WBC-Malignant-Early-671.jpg,2,train,Early,27,1658.4726188387467,110.38041226073769,,0,
754,754,Original/Early/WBC-Malignant-Early-665.jpg,WBC-Malignant-Early-665.jpg,2,train,Early,23,1634.6602253418623,120.67726923824884,211.0,1,0.0
755,755,Original/Early/WBC-Malignant-Early-103.jpg,WBC-Malignant-Early-103.jpg,2,train,Early,28,1760.8683484780297,120.7595715731528,95.0,1,0.0
756,756,Original/Early/WBC-Malignant-Early-856.jpg,WBC-Malignant-Early-856.jpg,2,train,Early,19,1509.8307563716337,121.21852016512922,409.7,5,137.97920133121514
757,757,Original/Early/WBC-Malignant-Early-842.jpg,WBC-Malignant-Early-842.jpg,2,train,Early,24,1460.9756070390326,113.88533958042092,,0,
758,758,Original/Early/WBC-Malignant-Early-329.jpg,WBC-Malignant-Early-329.jpg,2,train,Early,28,1714.1010266029696,125.56738376839428,674.75,2,262.75
759,759,Original/Early/WBC-Malignant-Early-473.jpg,WBC-Malignant-Early-473.jpg,2,train,Early,37,1626.6102943723788,117.42683480540104,376.8,5,162.6913027792205
760,760,Original/Early/WBC-Malignant-Early-315.jpg,WBC-Malignant-Early-315.jpg,2,train,Early,21,1432.524961699158,108.47308996021772,,0,
761,761,Original/Early/WBC-Malignant-Early-301.jpg,WBC-Malignant-Early-301.jpg,2,train,Early,30,1754.5963379714417,120.4408103866112,328.5,1,0.0
762,762,Original/Early/WBC-Malignant-Early-467.jpg,WBC-Malignant-Early-467.jpg,2,train,Early,29,1659.126268499892,117.16418302749597,,0,
763,763,Original/Early/WBC-Malignant-Early-498.jpg,WBC-Malignant-Early-498.jpg,2,train,Early,20,1879.5674621434573,110.16201985255832,,0,
764,764,Original/Early/WBC-Malignant-Early-399.jpg,WBC-Malignant-Early-399.jpg,2,train,Early,29,1606.5979102367817,110.44875821404004,365.0,1,0.0
765,765,Original/Early/WBC-Malignant-Early-428.jpg,WBC-Malignant-Early-428.jpg,2,train,Early,26,1667.9631437841017,115.59810311427694,350.75,2,113.25
766,766,Original/Early/WBC-Malignant-Early-366.jpg,WBC-Malignant-Early-366.jpg,2,train,Early,31,1546.1079343991637,117.98426245420612,,0,
767,767,Original/Early/WBC-Malignant-Early-400.jpg,WBC-Malignant-Early-400.jpg,2,train,Early,40,1617.0359850744803,114.7900459519136,286.5,3,346.33822582364
768,768,Original/Early/WBC-Malignant-Early-414.jpg,WBC-Malignant-Early-414.jpg,2,train,Early,26,1707.6751614926268,107.21125567121295,825.375,4,589.8731193019394
769,769,Original/Early/WBC-Malignant-Early-372.jpg,WBC-Malignant-Early-372.jpg,2,train,Early,20,1812.0840420510087,113.88496826584948,,0,
770,770,Original/Early/WBC-Malignant-Early-825.jpg,WBC-Malignant-Early-825.jpg,2,train,Early,25,1498.0322430479057,115.4497440024984,566.3333333333334,3,217.570039808385
771,771,Original/Early/WBC-Malignant-Early-831.jpg,WBC-Malignant-Early-831.jpg,2,train,Early,33,1714.9457234124277,125.75899777339376,717.5,1,0.0
772,772,Original/Early/WBC-Malignant-Early-819.jpg,WBC-Malignant-Early-819.jpg,2,train,Early,34,1705.9133094959025,124.52789609788212,44.0,2,13.0
773,773,Original/Early/WBC-Malignant-Early-158.jpg,WBC-Malignant-Early-158.jpg,2,train,Early,20,1838.929366021972,118.80051401602196,479.25,4,81.60461077659767
774,774,Original/Early/WBC-Malignant-Early-602.jpg,WBC-Malignant-Early-602.jpg,2,train,Early,26,1570.7271004242564,118.49071590992712,452.5,3,33.04794496888826
775,775,Original/Early/WBC-Malignant-Early-164.jpg,WBC-Malignant-Early-164.jpg,2,train,Early,26,1504.3992708471137,121.19472700689614,831.875,4,476.42147503549836
776,776,Original/Early/WBC-Malignant-Early-170.jpg,WBC-Malignant-Early-170.jpg,2,train,Early,22,1453.707082953015,124.18584691798644,618.25,2,339.75
777,777,Original/Early/WBC-Malignant-Early-616.jpg,WBC-Malignant-Early-616.jpg,2,train,Early,31,1667.9631437841017,109.20166365523038,417.875,4,76.22284352475968
778,778,Original/Early/WBC-Malignant-Early-951.jpg,WBC-Malignant-Early-951.jpg,2,test,Early,14,1613.4285439556334,94.5558807081132,486.5,2,22.5
779,779,Original/Early/WBC-Malignant-Early-789.jpg,WBC-Malignant-Early-789.jpg,2,train,Early,31,1768.774836605218,105.99524308874156,,0,
780,780,Original/Early/WBC-Malignant-Early-945.jpg,WBC-Malignant-Early-945.jpg,2,test,Early,19,1535.6393617861163,114.08831521371285,473.125,4,56.54906608424228
781,781,Original/Early/WBC-Malignant-Early-979.jpg,WBC-Malignant-Early-979.jpg,2,test,Early,17,1683.0919837484012,126.27777240918184,,0,
782,782,Original/Early/WBC-Malignant-Early-038.jpg,WBC-Malignant-Early-038.jpg,2,train,Early,16,1604.4275654520886,102.53098486807735,499.5,2,37.0
783,783,Original/Early/WBC-Malignant-Early-776.jpg,WBC-Malignant-Early-776.jpg,2,train,Early,22,1575.955592011963,124.13232512768435,381.75,2,291.25
784,784,Original/Early/WBC-Malignant-Early-010.jpg,WBC-Malignant-Early-010.jpg,2,train,Early,19,1695.0840511688125,104.84584455848804,,0,
785,785,Original/Early/WBC-Malignant-Early-004.jpg,WBC-Malignant-Early-004.jpg,2,train,Early,27,1611.426150671689,123.12251204448876,429.8333333333333,3,184.24003063636547
786,786,Original/Early/WBC-Malignant-Early-762.jpg,WBC-Malignant-Early-762.jpg,2,train,Early,25,1617.0359850744803,106.0444149532904,,0,
787,787,Original/Early/WBC-Malignant-Early-548.jpg,WBC-Malignant-Early-548.jpg,2,train,Early,27,1687.0254249867542,116.26609306654323,30.5,1,0.0
788,788,Original/Early/WBC-Malignant-Early-212.jpg,WBC-Malignant-Early-212.jpg,2,train,Early,33,1583.5231950192256,116.31786454858064,55.0,2,27.5
789,789,Original/Early/WBC-Malignant-Early-574.jpg,WBC-Malignant-Early-574.jpg,2,train,Early,18,1682.249700772098,114.72934304302244,177.75,2,102.75
790,790,Original/Early/WBC-Malignant-Early-560.jpg,WBC-Malignant-Early-560.jpg,2,train,Early,26,1667.9631437841017,120.34515581630606,612.0,1,0.0
791,791,Original/Early/WBC-Malignant-Early-206.jpg,WBC-Malignant-Early-206.jpg,2,train,Early,21,1387.5858105939717,108.69034285298515,577.0,1,0.0
792,792,Original/Early/WBC-Malignant-Early-561.jpg,WBC-Malignant-Early-561.jpg,2,train,Early,27,1620.7812900971378,118.786245859097,,0,
793,793,Original/Early/WBC-Malignant-Early-207.jpg,WBC-Malignant-Early-207.jpg,2,train,Early,25,1667.9631437841017,109.5054325577618,939.5,1,0.0
794,794,Original/Early/WBC-Malignant-Early-213.jpg,WBC-Malignant-Early-213.jpg,2,train,Early,30,1608.6248888793298,118.81073307328032,516.25,2,23.25
795,795,Original/Early/WBC-Malignant-Early-575.jpg,WBC-Malignant-Early-575.jpg,2,train,Early,37,1619.7686182754949,122.54112404384068,732.5,3,995.960424247202
796,796,Original/Early/WBC-Malignant-Early-549.jpg,WBC-Malignant-Early-549.jpg,2,train,Early,33,1464.6166663302515,112.68512157178716,152.25,4,176.63044046822733
797,797,Original/Early/WBC-Malignant-Early-005.jpg,WBC-Malignant-Early-005.jpg,2,train,Early,29,1703.545356083867,123.37119797647485,734.8333333333334,3,225.70642190440412
798,798,Original/Early/WBC-Malignant-Early-763.jpg,WBC-Malignant-Early-763.jpg,2,train,Early,27,1421.2230337568676,123.38942711686812,,0,
799,799,Original/Early/WBC-Malignant-Early-777.jpg,WBC-Malignant-Early-777.jpg,2,train,Early,20,1591.8684938517024,120.77421027940076,436.0,1,0.0
800,800,Original/Early/WBC-Malignant-Early-011.jpg,WBC-Malignant-Early-011.jpg,2,train,Early,24,1636.0411420493278,109.26669066138123,351.5,2,300.5
801,801,Original/Early/WBC-Malignant-Early-039.jpg,WBC-Malignant-Early-039.jpg,2,train,Early,18,1639.5728002599806,116.96109526700616,314.75,2,288.75
802,802,Original/Early/WBC-Malignant-Early-978.jpg,WBC-Malignant-Early-978.jpg,2,test,Early,17,1520.4313409719698,124.0910696246758,491.0,3,57.38611911139022
803,803,Original/Early/WBC-Malignant-Early-944.jpg,WBC-Malignant-Early-944.jpg,2,test,Early,23,1645.7238839616089,116.23966549926118,388.0,2,12.5
804,804,Original/Early/WBC-Malignant-Early-788.jpg,WBC-Malignant-Early-788.jpg,2,train,Early,32,1675.9918356455346,115.55596478011104,222.75,2,195.75
805,805,Original/Early/WBC-Malignant-Early-950.jpg,WBC-Malignant-Early-950.jpg,2,test,Early,22,1810.8684901535933,118.17422525435332,502.75,2,44.25
806,806,Original/Early/WBC-Malignant-Early-171.jpg,WBC-Malignant-Early-171.jpg,2,train,Early,22,1564.6381737421186,105.2230812211138,423.75,2,5.75
807,807,Original/Early/WBC-Malignant-Early-617.jpg,WBC-Malignant-Early-617.jpg,2,train,Early,32,1573.1224139923834,118.00290251816465,902.5,3,463.46736670449627
808,808,Original/Early/WBC-Malignant-Early-603.jpg,WBC-Malignant-Early-603.jpg,2,train,Early,30,1745.8343225086967,111.55955055798584,284.8333333333333,3,212.39049466071268
809,809,Original/Early/WBC-Malignant-Early-165.jpg,WBC-Malignant-Early-165.jpg,2,train,Early,27,1501.2764916768144,121.3189563207844,420.8333333333333,3,118.09765262508631
810,810,Original/Early/WBC-Malignant-Early-159.jpg,WBC-Malignant-Early-159.jpg,2,train,Early,21,1655.76601362856,115.3904380823833,513.25,2,46.75
811,811,Original/Early/WBC-Malignant-Early-818.jpg,WBC-Malignant-Early-818.jpg,2,train,Early,32,1596.5723627305188,118.5440248405202,285.5,2,259.0
812,812,Original/Early/WBC-Malignant-Early-830.jpg,WBC-Malignant-Early-830.jpg,2,train,Early,33,1493.908274617048,115.91689661474052,,0,
813,813,Original/Early/WBC-Malignant-Early-824.jpg,WBC-Malignant-Early-824.jpg,2,train,Early,36,1569.6631024189307,110.97498084141112,509.75,2,10.25
814,814,Original/Early/WBC-Malignant-Early-415.jpg,WBC-Malignant-Early-415.jpg,2,train,Early,29,1667.9631437841017,118.936801603577,,0,
815,815,Original/Early/WBC-Malignant-Early-373.jpg,WBC-Malignant-Early-373.jpg,2,train,Early,34,1622.98643445457,120.10706068936403,742.3333333333334,3,668.3239400836161
816,816,Original/Early/WBC-Malignant-Early-367.jpg,WBC-Malignant-Early-367.jpg,2,train,Early,30,1659.4204528636033,110.02861861845416,476.1666666666667,3,31.581464324646017
817,817,Original/Early/WBC-Malignant-Early-401.jpg,WBC-Malignant-Early-401.jpg,2,train,Early,24,1531.861984482274,127.71487642541108,491.0,2,13.5
818,818,Original/Early/WBC-Malignant-Early-429.jpg,WBC-Malignant-Early-429.jpg,2,train,Early,20,1542.1256876702123,123.41552858003696,218.0,2,185.5
819,819,Original/Early/WBC-Malignant-Early-398.jpg,WBC-Malignant-Early-398.jpg,2,train,Early,27,1658.4726188387467,114.64249649805664,,0,
820,820,Original/Early/WBC-Malignant-Early-359.jpg,WBC-Malignant-Early-359.jpg,2,train,Early,24,1787.649231877173,114.74915232950866,,0,
821,821,Original/Early/WBC-Malignant-Early-371.jpg,WBC-Malignant-Early-371.jpg,2,train,Early,38,1708.726523734307,117.2908601853367,477.1666666666667,3,51.74510175422941
822,822,Original/Early/WBC-Malignant-Early-417.jpg,WBC-Malignant-Early-417.jpg,2,train,Early,32,1620.1958006085165,114.49389885498285,,0,
823,823,Original/Early/WBC-Malignant-Early-403.jpg,WBC-Malignant-Early-403.jpg,2,train,Early,30,1642.40086838528,117.54713343921338,,0,
824,824,Original/Early/WBC-Malignant-Early-365.jpg,WBC-Malignant-Early-365.jpg,2,train,Early,25,1606.9453015348067,115.44889530076064,,0,
825,825,Original/Early/WBC-Malignant-Early-832.jpg,WBC-Malignant-Early-832.jpg,2,train,Early,23,1612.6448506853678,125.2930115422426,492.3333333333333,3,51.06259774912444
826,826,Original/Early/WBC-Malignant-Early-198.jpg,WBC-Malignant-Early-198.jpg,2,train,Early,14,1559.8003363680814,113.74057345647282,,0,
827,827,Original/Early/WBC-Malignant-Early-826.jpg,WBC-Malignant-Early-826.jpg,2,train,Early,35,1697.4188774089034,109.1690222254248,489.0,2,54.0
828,828,Original/Early/WBC-Malignant-Early-629.jpg,WBC-Malignant-Early-629.jpg,2,train,Early,27,1519.3639971361497,114.48447028665912,307.5,3,200.68383093812017
829,829,Original/Early/WBC-Malignant-Early-615.jpg,WBC-Malignant-Early-615.jpg,2,train,Early,33,1652.4472918698089,106.52475967572592,371.0833333333333,6,152.70189277004906
830,830,Original/Early/WBC-Malignant-Early-173.jpg,WBC-Malignant-Early-173.jpg,2,train,Early,22,1553.3615389615345,114.48793084030522,,0,
831,831,Original/Early/WBC-Malignant-Early-167.jpg,WBC-Malignant-Early-167.jpg,2,train,Early,24,1776.5973311155362,122.59587913750472,450.625,4,160.32052855139918
832,832,Original/Early/WBC-Malignant-Early-601.jpg,WBC-Malignant-Early-601.jpg,2,train,Early,33,1598.7127790194331,116.22984642536608,433.7,5,213.79303075638364
833,833,Original/Early/WBC-Malignant-Early-946.jpg,WBC-Malignant-Early-946.jpg,2,test,Early,27,1537.5598110114092,111.34241571760516,477.8333333333333,3,93.26157956105087
834,834,Original/Early/WBC-Malignant-Early-952.jpg,WBC-Malignant-Early-952.jpg,2,test,Early,22,1633.1544357000942,122.7739328243522,396.5,1,0.0
835,835,Original/Early/WBC-Malignant-Early-985.jpg,WBC-Malignant-Early-985.jpg,2,test,Early,23,1569.0618717043758,128.8244776615461,461.5,2,14.0
836,836,Original/Early/WBC-Malignant-Early-749.jpg,WBC-Malignant-Early-749.jpg,2,train,Early,22,1691.3728666197435,123.5861118073195,442.0,2,58.0
837,837,Original/Early/WBC-Malignant-Early-761.jpg,WBC-Malignant-Early-761.jpg,2,train,Early,29,1667.9631437841017,125.71537081928577,383.1666666666667,3,177.96738153068637
838,838,Original/Early/WBC-Malignant-Early-007.jpg,WBC-Malignant-Early-007.jpg,2,train,Early,25,1617.0359850744803,122.13185592717548,403.5,2,64.5
839,839,Original/Early/WBC-Malignant-Early-013.jpg,WBC-Malignant-Early-013.jpg,2,train,Early,18,1725.4749126398317,116.14124162344436,327.0,1,0.0
840,840,Original/Early/WBC-Malignant-Early-775.jpg,WBC-Malignant-Early-775.jpg,2,train,Early,23,1504.8068290628792,111.6123652597032,258.5,2,227.0
841,841,Original/Early/WBC-Malignant-Early-588.jpg,WBC-Malignant-Early-588.jpg,2,train,Early,10,1566.898394716946,101.92972854385737,452.8333333333333,3,30.00370347510824
842,842,Original/Early/WBC-Malignant-Early-239.jpg,WBC-Malignant-Early-239.jpg,2,train,Early,30,1711.0055851999634,117.5408855790208,32.0,1,0.0
843,843,Original/Early/WBC-Malignant-Early-205.jpg,WBC-Malignant-Early-205.jpg,2,train,Early,20,1680.8183035165207,115.68075199716996,436.0,2,10.0
844,844,Original/Early/WBC-Malignant-Early-563.jpg,WBC-Malignant-Early-563.jpg,2,train,Early,29,1650.312864331975,105.1490915941164,,0,
845,845,Original/Early/WBC-Malignant-Early-577.jpg,WBC-Malignant-Early-577.jpg,2,train,Early,28,1568.6754270603876,119.58499916639964,545.0,1,0.0
846,846,Original/Early/WBC-Malignant-Early-211.jpg,WBC-Malignant-Early-211.jpg,2,train,Early,33,1660.1961548293411,124.7909492024908,,0,
847,847,Original/Early/WBC-Malignant-Early-576.jpg,WBC-Malignant-Early-576.jpg,2,train,Early,25,1637.3121003560789,129.54990092756435,504.75,2,69.25
848,848,Original/Early/WBC-Malignant-Early-210.jpg,WBC-Malignant-Early-210.jpg,2,train,Early,31,1734.8422945228049,114.35161709100458,60.0,1,0.0
849,849,Original/Early/WBC-Malignant-Early-204.jpg,WBC-Malignant-Early-204.jpg,2,train,Early,26,1677.847348191701,114.136169226278,1051.5,2,519.0
850,850,Original/Early/WBC-Malignant-Early-562.jpg,WBC-Malignant-Early-562.jpg,2,train,Early,32,1659.9537284937644,108.39733510320288,443.25,6,184.91388761619106
851,851,Original/Early/WBC-Malignant-Early-238.jpg,WBC-Malignant-Early-238.jpg,2,train,Early,29,1641.5229312803506,122.52183030815584,,0,
852,852,Original/Early/WBC-Malignant-Early-589.jpg,WBC-Malignant-Early-589.jpg,2,train,Early,30,1693.7228112709445,125.49281038039568,414.75,2,14.25
853,853,Original/Early/WBC-Malignant-Early-012.jpg,WBC-Malignant-Early-012.jpg,2,train,Early,29,1721.4772889315063,112.47606154745588,450.25,2,48.25
854,854,Original/Early/WBC-Malignant-Early-774.jpg,WBC-Malignant-Early-774.jpg,2,train,Early,28,1667.9631437841017,120.81529674489109,29.5,1,0.0
855,855,Original/Early/WBC-Malignant-Early-760.jpg,WBC-Malignant-Early-760.jpg,2,train,Early,33,1598.7127790194331,109.5653351244581,423.0,2,18.0
856,856,Original/Early/WBC-Malignant-Early-006.jpg,WBC-Malignant-Early-006.jpg,2,train,Early,25,1547.064437712517,115.92072615844287,405.0,1,0.0
857,857,Original/Early/WBC-Malignant-Early-748.jpg,WBC-Malignant-Early-748.jpg,2,train,Early,27,1546.6983336050107,114.67867939984752,1333.0,1,0.0
858,858,Original/Early/WBC-Malignant-Early-984.jpg,WBC-Malignant-Early-984.jpg,2,test,Early,20,1591.8684938517024,118.03512678803912,638.0,1,0.0
859,859,Original/Early/WBC-Malignant-Early-953.jpg,WBC-Malignant-Early-953.jpg,2,test,Early,16,1651.9635897745227,107.57443633576568,518.875,4,28.417369248401585
860,860,Original/Early/WBC-Malignant-Early-947.jpg,WBC-Malignant-Early-947.jpg,2,test,Early,15,1825.482030025488,81.71219260537468,,0,
861,861,Original/Early/WBC-Malignant-Early-166.jpg,WBC-Malignant-Early-166.jpg,2,train,Early,26,1667.9631437841017,124.64855360582698,513.1666666666666,3,110.63930384612675
862,862,Original/Early/WBC-Malignant-Early-600.jpg,WBC-Malignant-Early-600.jpg,2,train,Early,25,1688.5550864065344,119.40988925078044,437.0,2,6.0
863,863,Original/Early/WBC-Malignant-Early-614.jpg,WBC-Malignant-Early-614.jpg,2,train,Early,25,1657.714546574011,107.39860467884084,444.0,2,47.5
864,864,Original/Early/WBC-Malignant-Early-172.jpg,WBC-Malignant-Early-172.jpg,2,train,Early,25,1596.8862007292164,110.92639747379516,569.0,1,0.0
865,865,Original/Early/WBC-Malignant-Early-628.jpg,WBC-Malignant-Early-628.jpg,2,train,Early,25,1547.064437712517,112.2713455949623,,0,
866,866,Original/Early/WBC-Malignant-Early-199.jpg,WBC-Malignant-Early-199.jpg,2,train,Early,19,1695.0840511688125,113.55637021588232,727.1666666666666,3,204.3796847917022
867,867,Original/Early/WBC-Malignant-Early-827.jpg,WBC-Malignant-Early-827.jpg,2,train,Early,34,1593.343470371021,115.75328461835043,709.0,2,322.0
868,868,Original/Early/WBC-Malignant-Early-833.jpg,WBC-Malignant-Early-833.jpg,2,train,Early,18,1725.4749126398317,110.31316282064996,403.6666666666667,3,134.51786333255356
869,869,Original/Early/WBC-Malignant-Early-402.jpg,WBC-Malignant-Early-402.jpg,2,train,Early,35,1517.5503727114997,114.6893551779266,28.0,1,0.0
870,870,Original/Early/WBC-Malignant-Early-364.jpg,WBC-Malignant-Early-364.jpg,2,train,Early,30,1617.0359850744803,111.16177636356636,806.3333333333334,3,166.4904067973754
871,871,Original/Early/WBC-Malignant-Early-370.jpg,WBC-Malignant-Early-370.jpg,2,train,Early,28,1751.464528978522,117.64908895039756,,0,
872,872,Original/Early/WBC-Malignant-Early-416.jpg,WBC-Malignant-Early-416.jpg,2,train,Early,21,1754.5963379714417,112.674080652262,372.375,4,24.391020376359823
873,873,Original/Early/WBC-Malignant-Early-358.jpg,WBC-Malignant-Early-358.jpg,2,train,Early,23,1656.824856775689,122.84804522397324,420.125,4,105.10850048878063
874,874,Original/Early/WBC-Malignant-Early-412.jpg,WBC-Malignant-Early-412.jpg,2,train,Early,28,1622.4547000214252,116.58334948606591,,0,
875,875,Original/Early/WBC-Malignant-Early-374.jpg,WBC-Malignant-Early-374.jpg,2,train,Early,30,1650.8996943973293,113.58599638954588,248.33333333333334,3,172.4221241282246
876,876,Original/Early/WBC-Malignant-Early-360.jpg,WBC-Malignant-Early-360.jpg,2,train,Early,32,1580.9197870006656,126.92908106105878,433.875,4,85.3056086960289
877,877,Original/Early/WBC-Malignant-Early-406.jpg,WBC-Malignant-Early-406.jpg,2,train,Early,33,1530.9306198681502,110.99776952031442,,0,
878,878,Original/Early/WBC-Malignant-Early-348.jpg,WBC-Malignant-Early-348.jpg,2,train,Early,35,1667.9631437841017,113.23750192715318,291.0,1,0.0
879,879,Original/Early/WBC-Malignant-Early-189.jpg,WBC-Malignant-Early-189.jpg,2,train,Early,21,1631.5060336494653,113.01756815015396,825.1666666666666,3,368.5910862851798
880,880,Original/Early/WBC-Malignant-Early-837.jpg,WBC-Malignant-Early-837.jpg,2,train,Early,22,1530.9306198681502,105.70212316821204,406.5,1,0.0
881,881,Original/Early/WBC-Malignant-Early-823.jpg,WBC-Malignant-Early-823.jpg,2,train,Early,29,1572.0484270538957,119.12757510151846,,0,
882,882,Original/Early/WBC-Malignant-Early-176.jpg,WBC-Malignant-Early-176.jpg,2,train,Early,20,1642.40086838528,112.05550695743732,514.6666666666666,3,5.482294734466175
883,883,Original/Early/WBC-Malignant-Early-610.jpg,WBC-Malignant-Early-610.jpg,2,train,Early,25,1751.0888998918365,119.10364693401544,,0,
884,884,Original/Early/WBC-Malignant-Early-604.jpg,WBC-Malignant-Early-604.jpg,2,train,Early,23,1623.6338809164483,122.11285027530096,543.5,1,0.0
885,885,Original/Early/WBC-Malignant-Early-162.jpg,WBC-Malignant-Early-162.jpg,2,train,Early,24,1625.4690137238556,114.62140739105472,467.5,7,347.7809244748358
886,886,Original/Early/WBC-Malignant-Early-638.jpg,WBC-Malignant-Early-638.jpg,2,train,Early,31,1562.088272014247,129.49198349210857,828.0,1,0.0
887,887,Original/Early/WBC-Malignant-Early-943.jpg,WBC-Malignant-Early-943.jpg,2,test,Early,23,1601.693134648621,120.06568977501576,343.5,3,227.83363813683584
888,888,Original/Early/WBC-Malignant-Early-957.jpg,WBC-Malignant-Early-957.jpg,2,test,Early,23,1690.3516603839262,115.96791440692516,459.3,5,68.5394776752785
889,889,Original/Early/WBC-Malignant-Early-002.jpg,WBC-Malignant-Early-002.jpg,2,train,Early,24,1721.8518692032442,111.10529288802348,371.8333333333333,3,163.9869574759597
890,890,Original/Early/WBC-Malignant-Early-764.jpg,WBC-Malignant-Early-764.jpg,2,train,Early,28,1559.8003363680814,118.01537100539122,510.1666666666667,3,196.10428064906918
891,891,Original/Early/WBC-Malignant-Early-770.jpg,WBC-Malignant-Early-770.jpg,2,train,Early,29,1624.0134785259804,108.87613517982837,671.1666666666666,3,894.0369430597125
892,892,Original/Early/WBC-Malignant-Early-016.jpg,WBC-Malignant-Early-016.jpg,2,train,Early,22,1714.9457234124277,118.17572408716045,498.75,4,72.67177925439833
893,893,Original/Early/WBC-Malignant-Early-758.jpg,WBC-Malignant-Early-758.jpg,2,train,Early,27,1528.448365521789,118.96696159098546,483.0,2,74.0
894,894,Original/Early/WBC-Malignant-Early-980.jpg,WBC-Malignant-Early-980.jpg,2,test,Early,25,1647.4975320980025,110.25093632105224,433.3333333333333,3,22.81933877705974
895,895,Original/Early/WBC-Malignant-Early-599.jpg,WBC-Malignant-Early-599.jpg,2,train,Early,37,1585.776518384234,126.34922870412444,447.85714285714283,7,359.30744041098546
896,896,Original/Early/WBC-Malignant-Early-566.jpg,WBC-Malignant-Early-566.jpg,2,train,Early,16,1951.7528234576123,113.5948970552731,,0,
897,897,Original/Early/WBC-Malignant-Early-200.jpg,WBC-Malignant-Early-200.jpg,2,train,Early,19,1654.4847089648852,111.73540975379368,353.0,1,0.0
898,898,Original/Early/WBC-Malignant-Early-214.jpg,WBC-Malignant-Early-214.jpg,2,train,Early,31,1635.0165351278113,118.79548284678398,,0,
899,899,Original/Early/WBC-Malignant-Early-572.jpg,WBC-Malignant-Early-572.jpg,2,train,Early,26,1618.980121941417,121.74680101897656,430.8333333333333,3,15.068362736394274
900,900,Original/Early/WBC-Malignant-Early-228.jpg,WBC-Malignant-Early-228.jpg,2,train,Early,32,1667.9631437841017,119.00511102244484,1066.0,3,852.9057196822323
901,901,Original/Early/WBC-Malignant-Early-229.jpg,WBC-Malignant-Early-229.jpg,2,train,Early,29,1650.312864331975,115.206054359054,1065.0,3,851.2637664085087
902,902,Original/Early/WBC-Malignant-Early-215.jpg,WBC-Malignant-Early-215.jpg,2,train,Early,35,1617.0359850744803,115.9373855644514,497.5,1,0.0
903,903,Original/Early/WBC-Malignant-Early-573.jpg,WBC-Malignant-Early-573.jpg,2,train,Early,28,1631.5060336494653,115.0698926108264,271.3333333333333,3,118.05742482180253
904,904,Original/Early/WBC-Malignant-Early-567.jpg,WBC-Malignant-Early-567.jpg,2,train,Early,18,1696.597181244052,123.40925346473075,,0,
905,905,Original/Early/WBC-Malignant-Early-201.jpg,WBC-Malignant-Early-201.jpg,2,train,Early,24,1625.4690137238556,121.19019884746572,530.0,3,63.2942862086829
906,906,Original/Early/WBC-Malignant-Early-598.jpg,WBC-Malignant-Early-598.jpg,2,train,Early,27,1501.2764916768144,124.8317730989662,388.5,2,26.0
